# Genome version: Mus musculus (mm10)
#Peak_mid_point	subclass(label1#label2)
chr10:19969700	inactive;late
chr10:21532956	inactive;late
chr10:22654839	inactive;late
chr10:22917931	inactive;late
chr10:24437331	inactive;late
chr10:25877877	inactive;late
chr10:27887275	inactive;late
chr10:28872231	inactive;late
chr10:29130777	inactive;late
chr10:29180392	inactive;late
chr10:29674642	inactive;late
chr10:30777840	inactive;late
chr10:31023724	inactive;late
chr10:35034739	inactive;late
chr10:36810426	inactive;late
chr10:37780148	inactive;late
chr10:3827418	inactive;late
chr10:40427171	inactive;late
chr10:46290578	inactive;late
chr10:49179363	inactive;late
chr10:49776220	inactive;late
chr10:51234100	inactive;late
chr10:51826583	inactive;late
chr10:55592082	inactive;late
chr10:5715211	inactive;late
chr10:57610379	inactive;late
chr10:60585876	inactive;late
chr10:66177477	inactive;late
chr10:68737378	inactive;late
chr10:71503399	inactive;late
chr10:71749254	inactive;late
chr10:71866104	inactive;late
chr10:71907412	inactive;late
chr10:71907732	inactive;late
chr10:71940445	inactive;late
chr10:72228429	inactive;late
chr10:72812690	inactive;late
chr10:74088988	inactive;late
chr10:76175061	inactive;late
chr10:77454715	inactive;late
chr10:79360983	inactive;late
chr10:8069849	inactive;late
chr10:83914967	inactive;late
chr10:8521219	inactive;late
chr10:87101675	inactive;late
chr10:89619412	inactive;late
chr10:90627260	inactive;late
chr10:9098388	inactive;late
chr10:94769938	inactive;late
chr10:98500112	inactive;late
chr10:99305087	inactive;late
chr1:100337135	inactive;late
chr1:100928481	inactive;late
chr1:100928622	inactive;late
chr1:104496289	inactive;late
chr1:106465098	inactive;late
chr1:107489620	inactive;late
chr1:108248111	inactive;late
chr11:102937821	inactive;late
chr11:102938068	inactive;late
chr11:103432877	inactive;late
chr11:104220677	inactive;late
chr1:110481436	inactive;late
chr11:105467995	inactive;late
chr11:107237702	inactive;late
chr11:111260883	inactive;late
chr11:112708494	inactive;late
chr1:111309815	inactive;late
chr1:111310358	inactive;late
chr11:118628453	inactive;late
chr1:112763346	inactive;late
chr1:11348574	inactive;late
chr1:117018197	inactive;late
chr1:117022289	inactive;late
chr1:117364246	inactive;late
chr11:17394022	inactive;late
chr11:17696038	inactive;late
chr11:18489985	inactive;late
chr11:18907422	inactive;late
chr11:18929976	inactive;late
chr11:19530764	inactive;late
chr1:120916459	inactive;late
chr1:122339986	inactive;late
chr11:22893229	inactive;late
chr1:126223608	inactive;late
chr11:26996196	inactive;late
chr1:127015258	inactive;late
chr11:28633759	inactive;late
chr11:28643346	inactive;late
chr11:28684573	inactive;late
chr1:129034459	inactive;late
chr1:129323955	inactive;late
chr1:129473678	inactive;late
chr11:30344913	inactive;late
chr1:132394902	inactive;late
chr1:132682177	inactive;late
chr11:33332387	inactive;late
chr11:34290512	inactive;late
chr11:35491918	inactive;late
chr11:35504376	inactive;late
chr11:35530215	inactive;late
chr11:35608926	inactive;late
chr11:36218422	inactive;late
chr11:37202923	inactive;late
chr1:137220500	inactive;late
chr11:37355244	inactive;late
chr1:137356378	inactive;late
chr11:37470518	inactive;late
chr11:39920644	inactive;late
chr1:13996657	inactive;late
chr11:39999675	inactive;late
chr1:140333972	inactive;late
chr1:140344785	inactive;late
chr11:41180145	inactive;late
chr11:42002347	inactive;late
chr11:42272852	inactive;late
chr1:14287486	inactive;late
chr1:143076299	inactive;late
chr11:43121682	inactive;late
chr1:14348551	inactive;late
chr11:45123412	inactive;late
chr11:45483651	inactive;late
chr11:46464678	inactive;late
chr11:47352597	inactive;late
chr11:47354512	inactive;late
chr11:48221340	inactive;late
chr11:48270546	inactive;late
chr11:48658583	inactive;late
chr1:148965412	inactive;late
chr1:148965661	inactive;late
chr1:152297740	inactive;late
chr1:15384649	inactive;late
chr11:54592939	inactive;late
chr11:54596030	inactive;late
chr1:154879624	inactive;late
chr1:155311872	inactive;late
chr11:55859358	inactive;late
chr11:56346467	inactive;late
chr1:15994177	inactive;late
chr1:159979152	inactive;late
chr11:60996312	inactive;late
chr11:61918436	inactive;late
chr1:16507156	inactive;late
chr11:65195916	inactive;late
chr11:65366082	inactive;late
chr11:65650301	inactive;late
chr11:66444244	inactive;late
chr1:167057663	inactive;late
chr11:68755052	inactive;late
chr11:69240777	inactive;late
chr11:69283037	inactive;late
chr1:169764295	inactive;late
chr11:72011675	inactive;late
chr1:172355716	inactive;late
chr11:72476081	inactive;late
chr1:174676461	inactive;late
chr11:76169325	inactive;late
chr1:177067554	inactive;late
chr11:78597073	inactive;late
chr1:178860931	inactive;late
chr1:179632399	inactive;late
chr1:180118500	inactive;late
chr1:181408489	inactive;late
chr11:81511929	inactive;late
chr11:81850659	inactive;late
chr11:81926687	inactive;late
chr1:183628292	inactive;late
chr1:183756795	inactive;late
chr1:184515585	inactive;late
chr1:186409170	inactive;late
chr1:187773678	inactive;late
chr1:188000507	inactive;late
chr1:188630499	inactive;late
chr1:188773577	inactive;late
chr1:188830562	inactive;late
chr11:89428138	inactive;late
chr11:90803197	inactive;late
chr11:91263306	inactive;late
chr11:91353957	inactive;late
chr1:19163665	inactive;late
chr1:19163852	inactive;late
chr1:191748684	inactive;late
chr11:93130745	inactive;late
chr1:194872429	inactive;late
chr12:101623658	inactive;late
chr12:102001934	inactive;late
chr12:103014747	inactive;late
chr12:103688470	inactive;late
chr12:105409859	inactive;late
chr12:106430097	inactive;late
chr12:107075806	inactive;late
chr12:108565137	inactive;late
chr12:108952186	inactive;late
chr12:109020519	inactive;late
chr12:117508745	inactive;late
chr12:118405288	inactive;late
chr12:12513857	inactive;late
chr12:15081746	inactive;late
chr12:15707713	inactive;late
chr12:28043420	inactive;late
chr12:28505880	inactive;late
chr12:28982599	inactive;late
chr12:29484284	inactive;late
chr1:23029874	inactive;late
chr12:3199822	inactive;late
chr12:32275581	inactive;late
chr12:33251640	inactive;late
chr12:34769678	inactive;late
chr12:35401526	inactive;late
chr12:38855041	inactive;late
chr12:39224302	inactive;late
chr12:3944738	inactive;late
chr12:43112486	inactive;late
chr12:43924362	inactive;late
chr12:45870651	inactive;late
chr12:46197964	inactive;late
chr12:46655963	inactive;late
chr12:47075093	inactive;late
chr12:47089385	inactive;late
chr1:24870835	inactive;late
chr12:48796903	inactive;late
chr12:49037451	inactive;late
chr12:49897977	inactive;late
chr12:49998530	inactive;late
chr12:50544056	inactive;late
chr12:5240035	inactive;late
chr12:53566869	inactive;late
chr12:55349043	inactive;late
chr12:55537759	inactive;late
chr12:56258631	inactive;late
chr12:57330175	inactive;late
chr12:57715824	inactive;late
chr12:59692986	inactive;late
chr12:5997561	inactive;late
chr12:60147727	inactive;late
chr12:60823144	inactive;late
chr12:61841952	inactive;late
chr12:64093460	inactive;late
chr12:6622872	inactive;late
chr12:6813466	inactive;late
chr12:68573773	inactive;late
chr12:68822638	inactive;late
chr12:70588271	inactive;late
chr12:71856591	inactive;late
chr12:72388230	inactive;late
chr12:7371311	inactive;late
chr12:74527420	inactive;late
chr12:74559563	inactive;late
chr12:75839510	inactive;late
chr12:81836660	inactive;late
chr12:83156646	inactive;late
chr12:84501072	inactive;late
chr1:28534629	inactive;late
chr12:88915691	inactive;late
chr12:89073321	inactive;late
chr12:89232453	inactive;late
chr12:90201321	inactive;late
chr12:91185261	inactive;late
chr12:91436685	inactive;late
chr12:92816618	inactive;late
chr12:93142408	inactive;late
chr12:94938036	inactive;late
chr12:95788775	inactive;late
chr12:96407301	inactive;late
chr12:97520193	inactive;late
chr12:98437427	inactive;late
chr12:99062418	inactive;late
chr13:102207703	inactive;late
chr13:102504403	inactive;late
chr13:102804928	inactive;late
chr13:103416653	inactive;late
chr13:106371613	inactive;late
chr13:108648070	inactive;late
chr13:109805791	inactive;late
chr13:11168262	inactive;late
chr13:11218048	inactive;late
chr13:113355132	inactive;late
chr13:115426070	inactive;late
chr13:116110748	inactive;late
chr13:116489619	inactive;late
chr13:117088627	inactive;late
chr13:117518619	inactive;late
chr13:117621326	inactive;late
chr13:119759817	inactive;late
chr13:13566993	inactive;late
chr13:14749471	inactive;late
chr13:14880618	inactive;late
chr13:17638203	inactive;late
chr13:23985114	inactive;late
chr13:24128156	inactive;late
chr13:25513134	inactive;late
chr13:25589652	inactive;late
chr13:26159701	inactive;late
chr13:27882486	inactive;late
chr13:28840169	inactive;late
chr13:29222277	inactive;late
chr13:29809486	inactive;late
chr1:33041129	inactive;late
chr13:32180137	inactive;late
chr13:34420642	inactive;late
chr1:33509184	inactive;late
chr1:3359283	inactive;late
chr13:37389892	inactive;late
chr13:38734770	inactive;late
chr13:38751265	inactive;late
chr13:39079416	inactive;late
chr13:39207010	inactive;late
chr13:39302343	inactive;late
chr1:34004343	inactive;late
chr13:40367989	inactive;late
chr13:41052005	inactive;late
chr13:41299077	inactive;late
chr13:46410571	inactive;late
chr13:46845290	inactive;late
chr13:47994640	inactive;late
chr13:52416563	inactive;late
chr13:52643578	inactive;late
chr13:53078051	inactive;late
chr13:56415213	inactive;late
chr13:57090963	inactive;late
chr13:60409818	inactive;late
chr13:60690426	inactive;late
chr13:62932542	inactive;late
chr13:64179041	inactive;late
chr13:69334564	inactive;late
chr13:70885784	inactive;late
chr13:71139066	inactive;late
chr13:71166751	inactive;late
chr13:77490867	inactive;late
chr1:37855843	inactive;late
chr13:8016961	inactive;late
chr13:80814617	inactive;late
chr13:8323059	inactive;late
chr1:38336478	inactive;late
chr13:83574197	inactive;late
chr13:8397494	inactive;late
chr13:88651225	inactive;late
chr13:89543449	inactive;late
chr13:89929644	inactive;late
chr13:90039714	inactive;late
chr13:90374079	inactive;late
chr13:90876722	inactive;late
chr13:91576502	inactive;late
chr13:92735871	inactive;late
chr13:93236532	inactive;late
chr13:95419221	inactive;late
chr13:95797030	inactive;late
chr13:96217678	inactive;late
chr13:9932909	inactive;late
chr13:99879794	inactive;late
chr14:100627727	inactive;late
chr14:101308374	inactive;late
chr14:102272948	inactive;late
chr14:10246261	inactive;late
chr14:102869151	inactive;late
chr14:103386478	inactive;late
chr14:103850252	inactive;late
chr14:104298041	inactive;late
chr14:104770036	inactive;late
chr14:105753154	inactive;late
chr14:106550320	inactive;late
chr14:109973718	inactive;late
chr14:11213000	inactive;late
chr14:113431376	inactive;late
chr14:113654561	inactive;late
chr14:114308760	inactive;late
chr14:114852400	inactive;late
chr14:114889198	inactive;late
chr14:117034369	inactive;late
chr14:117561446	inactive;late
chr14:117712127	inactive;late
chr14:119477902	inactive;late
chr14:119582227	inactive;late
chr14:123090191	inactive;late
chr14:123359916	inactive;late
chr14:124319185	inactive;late
chr14:13197638	inactive;late
chr14:13485093	inactive;late
chr1:41759597	inactive;late
chr14:17629443	inactive;late
chr14:17983953	inactive;late
chr14:18573624	inactive;late
chr14:21271937	inactive;late
chr14:21409074	inactive;late
chr14:22268601	inactive;late
chr14:23200707	inactive;late
chr14:23242400	inactive;late
chr14:23573541	inactive;late
chr14:24614424	inactive;late
chr14:25022335	inactive;late
chr14:25407731	inactive;late
chr14:26715723	inactive;late
chr1:42845735	inactive;late
chr14:28747113	inactive;late
chr14:29207366	inactive;late
chr14:29799853	inactive;late
chr14:32222224	inactive;late
chr14:32265543	inactive;late
chr14:33480079	inactive;late
chr14:35165283	inactive;late
chr14:40621016	inactive;late
chr14:40821140	inactive;late
chr14:48074654	inactive;late
chr14:49372216	inactive;late
chr14:56047674	inactive;late
chr14:57383412	inactive;late
chr14:57631811	inactive;late
chr14:58320831	inactive;late
chr1:46166880	inactive;late
chr14:63920017	inactive;late
chr14:66502572	inactive;late
chr14:66539329	inactive;late
chr14:66680042	inactive;late
chr14:66771732	inactive;late
chr14:67970698	inactive;late
chr14:68017543	inactive;late
chr14:68195686	inactive;late
chr14:68336192	inactive;late
chr14:68351860	inactive;late
chr14:68355747	inactive;late
chr14:68461537	inactive;late
chr14:70251902	inactive;late
chr14:70962658	inactive;late
chr14:71086039	inactive;late
chr14:71887453	inactive;late
chr1:47362925	inactive;late
chr1:47379028	inactive;late
chr14:77257670	inactive;late
chr14:78155988	inactive;late
chr14:80097955	inactive;late
chr14:80228857	inactive;late
chr14:80396008	inactive;late
chr14:84197929	inactive;late
chr14:84621604	inactive;late
chr14:85204361	inactive;late
chr14:88060514	inactive;late
chr14:88785455	inactive;late
chr14:90488436	inactive;late
chr14:91651984	inactive;late
chr14:92168791	inactive;late
chr14:92396731	inactive;late
chr14:93698156	inactive;late
chr14:93843002	inactive;late
chr14:94363314	inactive;late
chr14:95358120	inactive;late
chr14:97293667	inactive;late
chr14:97330212	inactive;late
chr14:97396092	inactive;late
chr14:97658888	inactive;late
chr14:97857551	inactive;late
chr14:97891623	inactive;late
chr14:98047096	inactive;late
chr14:98156159	inactive;late
chr14:98286428	inactive;late
chr14:98833536	inactive;late
chr14:9905276	inactive;late
chr15:100149484	inactive;late
chr15:103294858	inactive;late
chr15:11177895	inactive;late
chr15:13160469	inactive;late
chr1:51349321	inactive;late
chr15:13844532	inactive;late
chr1:51631541	inactive;late
chr1:51650468	inactive;late
chr15:18881574	inactive;late
chr15:20045247	inactive;late
chr15:21375400	inactive;late
chr15:22132054	inactive;late
chr1:52242422	inactive;late
chr1:52470915	inactive;late
chr15:24743445	inactive;late
chr15:24878354	inactive;late
chr15:24879045	inactive;late
chr15:26383181	inactive;late
chr15:26688867	inactive;late
chr15:29573381	inactive;late
chr15:31166618	inactive;late
chr15:31402528	inactive;late
chr15:32597274	inactive;late
chr15:36295878	inactive;late
chr15:37449710	inactive;late
chr15:37798018	inactive;late
chr15:40707333	inactive;late
chr15:42697782	inactive;late
chr15:42977836	inactive;late
chr15:42999242	inactive;late
chr15:43663094	inactive;late
chr15:44711709	inactive;late
chr15:50189874	inactive;late
chr15:51220965	inactive;late
chr15:54281692	inactive;late
chr15:55357440	inactive;late
chr15:55442033	inactive;late
chr15:55843864	inactive;late
chr1:55658547	inactive;late
chr1:55703446	inactive;late
chr15:59414027	inactive;late
chr15:61510390	inactive;late
chr15:66429362	inactive;late
chr15:66815564	inactive;late
chr15:66867942	inactive;late
chr1:56815884	inactive;late
chr15:68620941	inactive;late
chr15:68650232	inactive;late
chr15:69446776	inactive;late
chr15:69556029	inactive;late
chr15:69853751	inactive;late
chr15:71087591	inactive;late
chr15:71182716	inactive;late
chr15:71487625	inactive;late
chr15:72209911	inactive;late
chr15:7240057	inactive;late
chr15:7643562	inactive;late
chr15:84251232	inactive;late
chr15:84823388	inactive;late
chr15:87708236	inactive;late
chr15:87812630	inactive;late
chr15:88027565	inactive;late
chr15:88256688	inactive;late
chr15:88586150	inactive;late
chr15:88959827	inactive;late
chr15:90171693	inactive;late
chr15:90770150	inactive;late
chr15:91439115	inactive;late
chr15:91928678	inactive;late
chr15:93990252	inactive;late
chr15:94515835	inactive;late
chr15:94928333	inactive;late
chr15:95066828	inactive;late
chr15:95987523	inactive;late
chr16:12279180	inactive;late
chr1:61415041	inactive;late
chr1:61608199	inactive;late
chr16:19915694	inactive;late
chr16:21870093	inactive;late
chr16:21870248	inactive;late
chr16:23568537	inactive;late
chr16:23845693	inactive;late
chr16:28239195	inactive;late
chr16:29442165	inactive;late
chr16:29809190	inactive;late
chr16:32385820	inactive;late
chr16:36460696	inactive;late
chr16:37609295	inactive;late
chr16:40439042	inactive;late
chr16:40580914	inactive;late
chr1:64063401	inactive;late
chr16:40891361	inactive;late
chr16:41236017	inactive;late
chr16:41612278	inactive;late
chr16:41820613	inactive;late
chr16:43706766	inactive;late
chr16:4393816	inactive;late
chr1:64443100	inactive;late
chr16:47622584	inactive;late
chr16:47808112	inactive;late
chr16:49950452	inactive;late
chr16:52455010	inactive;late
chr16:53187712	inactive;late
chr1:65340458	inactive;late
chr16:55259948	inactive;late
chr16:58389400	inactive;late
chr16:60668969	inactive;late
chr1:66151832	inactive;late
chr1:66249150	inactive;late
chr16:64046508	inactive;late
chr16:65029920	inactive;late
chr16:65685350	inactive;late
chr16:66517078	inactive;late
chr16:69448777	inactive;late
chr16:6956724	inactive;late
chr16:70125964	inactive;late
chr16:7117684	inactive;late
chr16:71622848	inactive;late
chr16:7309512	inactive;late
chr16:73245424	inactive;late
chr1:67429917	inactive;late
chr16:74387158	inactive;late
chr16:76161108	inactive;late
chr16:76936824	inactive;late
chr16:76938206	inactive;late
chr16:78048911	inactive;late
chr16:78742430	inactive;late
chr16:7935846	inactive;late
chr16:79449905	inactive;late
chr16:79967917	inactive;late
chr16:80318173	inactive;late
chr16:81878833	inactive;late
chr16:82452616	inactive;late
chr16:85299491	inactive;late
chr16:86464266	inactive;late
chr16:8875197	inactive;late
chr16:89900924	inactive;late
chr1:69027939	inactive;late
chr16:90531126	inactive;late
chr16:9115807	inactive;late
chr16:93206020	inactive;late
chr16:94187855	inactive;late
chr16:95589105	inactive;late
chr16:96488322	inactive;late
chr16:96790341	inactive;late
chr1:70889064	inactive;late
chr17:11018342	inactive;late
chr17:11174680	inactive;late
chr17:11176549	inactive;late
chr17:11198471	inactive;late
chr17:15890183	inactive;late
chr1:72487553	inactive;late
chr17:30395184	inactive;late
chr17:30805558	inactive;late
chr17:37750578	inactive;late
chr17:37768967	inactive;late
chr17:41125742	inactive;late
chr17:41138476	inactive;late
chr17:41152255	inactive;late
chr17:41152585	inactive;late
chr17:42869262	inactive;late
chr17:43979020	inactive;late
chr17:44652367	inactive;late
chr17:45030835	inactive;late
chr17:48334546	inactive;late
chr17:52825130	inactive;late
chr1:76001188	inactive;late
chr17:62103953	inactive;late
chr1:76246376	inactive;late
chr17:62766774	inactive;late
chr17:63139138	inactive;late
chr17:64544424	inactive;late
chr17:64667165	inactive;late
chr1:76490039	inactive;late
chr17:65180087	inactive;late
chr1:76857192	inactive;late
chr17:68611491	inactive;late
chr17:73361320	inactive;late
chr17:73685167	inactive;late
chr17:75641410	inactive;late
chr1:77730934	inactive;late
chr17:77943813	inactive;late
chr17:81612459	inactive;late
chr17:85375032	inactive;late
chr17:85384291	inactive;late
chr17:85584685	inactive;late
chr17:91013901	inactive;late
chr17:9305845	inactive;late
chr1:81043695	inactive;late
chr1:81102478	inactive;late
chr1:81132531	inactive;late
chr1:81169470	inactive;late
chr1:81171074	inactive;late
chr18:15604963	inactive;late
chr18:17400289	inactive;late
chr18:17687215	inactive;late
chr18:20885100	inactive;late
chr1:82145520	inactive;late
chr18:21721060	inactive;late
chr18:21812469	inactive;late
chr18:21835805	inactive;late
chr1:82195858	inactive;late
chr18:22501929	inactive;late
chr18:23936177	inactive;late
chr18:25887457	inactive;late
chr18:32999289	inactive;late
chr18:33456437	inactive;late
chr18:34676731	inactive;late
chr18:34986358	inactive;late
chr18:3517163	inactive;late
chr18:36497986	inactive;late
chr1:83753035	inactive;late
chr18:38085157	inactive;late
chr18:39561602	inactive;late
chr18:42841257	inactive;late
chr18:42850026	inactive;late
chr18:42937140	inactive;late
chr18:42960488	inactive;late
chr18:45140621	inactive;late
chr18:46681086	inactive;late
chr18:46976534	inactive;late
chr18:47242662	inactive;late
chr18:48341120	inactive;late
chr18:48693324	inactive;late
chr18:48782489	inactive;late
chr18:48782888	inactive;late
chr18:49106239	inactive;late
chr18:53778307	inactive;late
chr18:53780325	inactive;late
chr18:55383695	inactive;late
chr18:55519597	inactive;late
chr18:55606774	inactive;late
chr18:55620022	inactive;late
chr18:55785975	inactive;late
chr18:59486404	inactive;late
chr18:64863869	inactive;late
chr18:66015617	inactive;late
chr18:66801555	inactive;late
chr18:70174940	inactive;late
chr18:70583496	inactive;late
chr18:71389217	inactive;late
chr18:71442674	inactive;late
chr18:71475031	inactive;late
chr18:71810077	inactive;late
chr18:71812396	inactive;late
chr18:72122536	inactive;late
chr18:72663652	inactive;late
chr18:72725194	inactive;late
chr18:74646744	inactive;late
chr18:76696378	inactive;late
chr18:78989936	inactive;late
chr18:79287182	inactive;late
chr18:79739578	inactive;late
chr18:80671946	inactive;late
chr1:8811899	inactive;late
chr18:83464483	inactive;late
chr18:83548404	inactive;late
chr18:83969067	inactive;late
chr1:88399536	inactive;late
chr18:84205187	inactive;late
chr18:84758991	inactive;late
chr18:85373248	inactive;late
chr18:85636539	inactive;late
chr18:85674516	inactive;late
chr18:86578134	inactive;late
chr18:87312725	inactive;late
chr18:88921226	inactive;late
chr18:9660433	inactive;late
chr1:89662304	inactive;late
chr1:90088442	inactive;late
chr19:14348118	inactive;late
chr19:15820195	inactive;late
chr19:17482487	inactive;late
chr19:17600513	inactive;late
chr19:20279389	inactive;late
chr19:23836707	inactive;late
chr19:26254953	inactive;late
chr19:26859214	inactive;late
chr19:28599136	inactive;late
chr19:28880272	inactive;late
chr19:30695167	inactive;late
chr19:30782613	inactive;late
chr19:31275332	inactive;late
chr19:38250103	inactive;late
chr19:44766889	inactive;late
chr19:45441938	inactive;late
chr19:45446742	inactive;late
chr19:48014015	inactive;late
chr19:48411596	inactive;late
chr19:48518419	inactive;late
chr19:48755293	inactive;late
chr19:48899451	inactive;late
chr19:48908505	inactive;late
chr19:49272997	inactive;late
chr19:50084447	inactive;late
chr19:50106353	inactive;late
chr19:50106399	inactive;late
chr19:51482511	inactive;late
chr19:51648501	inactive;late
chr19:52647350	inactive;late
chr19:54550764	inactive;late
chr19:55907531	inactive;late
chr19:56486290	inactive;late
chr19:56616644	inactive;late
chr19:57824718	inactive;late
chr19:57858423	inactive;late
chr1:9579101	inactive;late
chr19:58052631	inactive;late
chr1:9584071	inactive;late
chr19:59496960	inactive;late
chr19:59847288	inactive;late
chr1:96397835	inactive;late
chr1:96579943	inactive;late
chr19:8658148	inactive;late
chr2:101308149	inactive;late
chr2:104337321	inactive;late
chr2:10594334	inactive;late
chr2:108897866	inactive;late
chr2:110716647	inactive;late
chr2:112910154	inactive;late
chr2:113074595	inactive;late
chr2:113082411	inactive;late
chr2:114020000	inactive;late
chr2:115056798	inactive;late
chr2:115509611	inactive;late
chr2:118025167	inactive;late
chr2:118851888	inactive;late
chr2:121244436	inactive;late
chr2:123191428	inactive;late
chr2:123376399	inactive;late
chr2:123617102	inactive;late
chr2:123655837	inactive;late
chr2:123915492	inactive;late
chr2:124248125	inactive;late
chr2:125401100	inactive;late
chr2:126495445	inactive;late
chr2:13084547	inactive;late
chr2:134247994	inactive;late
chr2:135202697	inactive;late
chr2:137454534	inactive;late
chr2:137637672	inactive;late
chr2:137675914	inactive;late
chr2:138537152	inactive;late
chr2:138641475	inactive;late
chr2:138704265	inactive;late
chr2:141003999	inactive;late
chr2:141908092	inactive;late
chr2:142055431	inactive;late
chr2:142243181	inactive;late
chr2:143091509	inactive;late
chr2:144574601	inactive;late
chr2:145091379	inactive;late
chr2:145999630	inactive;late
chr2:146731229	inactive;late
chr2:147697838	inactive;late
chr2:148121197	inactive;late
chr2:148519841	inactive;late
chr2:149660445	inactive;late
chr2:149661373	inactive;late
chr2:151836107	inactive;late
chr2:15679791	inactive;late
chr2:160008413	inactive;late
chr2:163236211	inactive;late
chr2:16507787	inactive;late
chr2:169184646	inactive;late
chr2:169635871	inactive;late
chr2:171448031	inactive;late
chr2:172642820	inactive;late
chr2:173622324	inactive;late
chr2:174102454	inactive;late
chr2:174277310	inactive;late
chr2:17606831	inactive;late
chr2:179147046	inactive;late
chr2:18035432	inactive;late
chr2:181788107	inactive;late
chr2:19730333	inactive;late
chr2:19807881	inactive;late
chr2:20231738	inactive;late
chr2:37890579	inactive;late
chr2:42305434	inactive;late
chr2:42406132	inactive;late
chr2:45514075	inactive;late
chr2:45851143	inactive;late
chr2:48520200	inactive;late
chr2:50716416	inactive;late
chr2:50717267	inactive;late
chr2:50855458	inactive;late
chr2:53384896	inactive;late
chr2:53674311	inactive;late
chr2:54265350	inactive;late
chr2:54515908	inactive;late
chr2:57517855	inactive;late
chr2:57529464	inactive;late
chr2:58856285	inactive;late
chr2:60789180	inactive;late
chr2:62590114	inactive;late
chr2:63852484	inactive;late
chr2:64624381	inactive;late
chr2:64653362	inactive;late
chr2:64842148	inactive;late
chr2:65621624	inactive;late
chr2:68276235	inactive;late
chr2:68631957	inactive;late
chr2:68632331	inactive;late
chr2:69087115	inactive;late
chr2:69114131	inactive;late
chr2:70482629	inactive;late
chr2:73653976	inactive;late
chr2:74015274	inactive;late
chr2:74434587	inactive;late
chr2:76391462	inactive;late
chr2:76423931	inactive;late
chr2:76480915	inactive;late
chr2:77157717	inactive;late
chr2:77235359	inactive;late
chr2:77514453	inactive;late
chr2:79413892	inactive;late
chr2:80396828	inactive;late
chr2:81816915	inactive;late
chr2:83322123	inactive;late
chr2:84043048	inactive;late
chr2:85209264	inactive;late
chr2:8691524	inactive;late
chr2:8691766	inactive;late
chr2:88112435	inactive;late
chr2:8854421	inactive;late
chr2:90629884	inactive;late
chr2:9309464	inactive;late
chr2:93313969	inactive;late
chr2:9565132	inactive;late
chr2:95899156	inactive;late
chr2:99179934	inactive;late
chr2:99408458	inactive;late
chr3:102657322	inactive;late
chr3:105200880	inactive;late
chr3:105215013	inactive;late
chr3:107431314	inactive;late
chr3:107506045	inactive;late
chr3:107690669	inactive;late
chr3:109784904	inactive;late
chr3:109797529	inactive;late
chr3:110350549	inactive;late
chr3:110374817	inactive;late
chr3:112218926	inactive;late
chr3:112222300	inactive;late
chr3:114291581	inactive;late
chr3:115162743	inactive;late
chr3:115657533	inactive;late
chr3:117078416	inactive;late
chr3:117506359	inactive;late
chr3:119286808	inactive;late
chr3:120084082	inactive;late
chr3:121231082	inactive;late
chr3:121462307	inactive;late
chr3:124931607	inactive;late
chr3:125047296	inactive;late
chr3:125065743	inactive;late
chr3:126492809	inactive;late
chr3:127097881	inactive;late
chr3:127356949	inactive;late
chr3:131873713	inactive;late
chr3:135672350	inactive;late
chr3:138006083	inactive;late
chr3:139940704	inactive;late
chr3:139994384	inactive;late
chr3:140478145	inactive;late
chr3:142323011	inactive;late
chr3:143452765	inactive;late
chr3:143595776	inactive;late
chr3:144224944	inactive;late
chr3:144676030	inactive;late
chr3:145028211	inactive;late
chr3:145717725	inactive;late
chr3:146570947	inactive;late
chr3:149339402	inactive;late
chr3:149604083	inactive;late
chr3:149827633	inactive;late
chr3:152872670	inactive;late
chr3:153261927	inactive;late
chr3:153416480	inactive;late
chr3:153852831	inactive;late
chr3:154222630	inactive;late
chr3:156628902	inactive;late
chr3:156760426	inactive;late
chr3:157712248	inactive;late
chr3:159365731	inactive;late
chr3:16845085	inactive;late
chr3:16847361	inactive;late
chr3:17077032	inactive;late
chr3:18378351	inactive;late
chr3:18378826	inactive;late
chr3:22816041	inactive;late
chr3:24609237	inactive;late
chr3:25391093	inactive;late
chr3:25781812	inactive;late
chr3:33218446	inactive;late
chr3:33270962	inactive;late
chr3:3413514	inactive;late
chr3:34252995	inactive;late
chr3:34322802	inactive;late
chr3:35077620	inactive;late
chr3:38467153	inactive;late
chr3:38641903	inactive;late
chr3:38754643	inactive;late
chr3:38946890	inactive;late
chr3:39610292	inactive;late
chr3:39732544	inactive;late
chr3:39734159	inactive;late
chr3:39924426	inactive;late
chr3:41627500	inactive;late
chr3:42057463	inactive;late
chr3:44723491	inactive;late
chr3:46848675	inactive;late
chr3:49051705	inactive;late
chr3:52742788	inactive;late
chr3:53522855	inactive;late
chr3:5359670	inactive;late
chr3:54332557	inactive;late
chr3:55178184	inactive;late
chr3:55873521	inactive;late
chr3:57142976	inactive;late
chr3:5864221	inactive;late
chr3:5865068	inactive;late
chr3:6506827	inactive;late
chr3:66297544	inactive;late
chr3:66480795	inactive;late
chr3:66738873	inactive;late
chr3:66746601	inactive;late
chr3:67319185	inactive;late
chr3:68036295	inactive;late
chr3:69193572	inactive;late
chr3:76654472	inactive;late
chr3:78311875	inactive;late
chr3:78812475	inactive;late
chr3:7888279	inactive;late
chr3:79396380	inactive;late
chr3:80323571	inactive;late
chr3:82048372	inactive;late
chr3:82178760	inactive;late
chr3:85064098	inactive;late
chr3:85369564	inactive;late
